doc_id,filename,mime_type
1TCpAVPrAjx1iioDvMR15oz3naXG_OFqT,Campus_Chief.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document
1uMCGUfrOCKUoOFbd-SImXobDi4dFiWzV,SponsorTemplateEvent.ait,application/pdf
1K7nZEmM2lYCaT3wZKRyJpf9skZJ6yEv5,SponsorTemplate.ait,application/pdf
1IKq7vxsaaUVXRjl1ax6K8nNr__TC0P3G,Horizontal banner.pdf,application/pdf
11QKgvm0uuwR2ykfcOkjFCB8l0ouRxxP0,A4.pdf,application/pdf
1oBe11vZMCfeXT8kmTIbg9yvcLKaEmamo,Vertical banner.pdf,application/pdf
1L6zzxaa4eDHTj3d_1A_vo_t8ODL35sbb5nqQgArJ0XA,4) Industrialize,application/vnd.google-apps.document
1sL63-DXB5EymFFIFgxzQd4mk4Bmvvqi0hTBcdvp0e9w,3) Integrate,application/vnd.google-apps.document
1iGpE9bGJtU4FiXkVzkYN3JdflcrduM0W7MV-cYMBds4,2) Innovate,application/vnd.google-apps.document
1bCQteoXyv51bkKEIxq0XAoNSuFtK_y9DwOJS2QDjcmo,Innovate short version,application/vnd.google-apps.document
1dwjIguREniS2KrWAdXp5J29U8Ac1Q0SL,Copy of LOCUS ThemeDraft.pdf,application/pdf
1vEwpzWXE_Qo9ZzTupIsLJ35M_qBqUG5rz_Qpcgp00_E,1) Industry: An Engineer’s Perspective,application/vnd.google-apps.document
1AqIYZfGJRVPF8Dr3tv5WP3JZmC2Awogw,Quiz_Proposal-min-2021.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document
1FjiIZ9Dbg7JPXNqYInRgsKYBxSstBgmI,Quiz_Proposal-min-2021.pdf,application/pdf
1o1tJzIjG3xghUBn2thU9MSh-EWJhKI0g,A4.pdf,application/pdf
11LNRoXuFG9eddbn6l6bfrgT7w_pYGc22,License premium.txt,text/plain
1tN9VCEAS6DtLK04pkH7fUjldkTpiC-AX,License free.txt,text/plain
17INHB4rt25jgbBKNaAemCcpF1kAyRKwC,EnergryHackathon Proposal.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document
1tVgXCpg16yDShlkqHCj3Pq0EnrVFU-Z3,EnergryHackathon Report.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document
1TwYS3NlBKDx0UE3e9aeRSWlXK46Mwr8c,energy hackathon-draft 1.pdf,application/pdf
1pcUHuAmN3syk95447KwFMwPpCChRQd0G,slogan.txt,text/plain
12R-c7EnglYd5fPQLItE45IPP1de8jzdh-tjhEoGLXBc,Order to follow,application/vnd.google-apps.spreadsheet
1EqyLcw-gQVG6lJiiJfGnuGrgQx92OYUn,CELA_ThirdPartyLogoGuidelines_February2021.pdf,application/pdf
16nVczLLmB1m7b7iUsgsBjyvbvkLndv2v,qr-code(3).svg,text/xml
1_tCfQNe_KW-kTqSw75LSZaLEZ-tsAJx0,qr-code(3).svg,text/xml
1fmvFLRbFvEkXJRX5BYAHQC1RJAEuuNiX,LP_AD.pdf,application/pdf
1YsucgKnQvntluvUNiRiFbb-KfkQv8BSX,Itonics-half-page.pdf,application/pdf
1LlKkTjr-mWbNE017o8GMbGzcax2NpV0c,Locus Spelling fix.pdf,application/pdf
1joQYJYo7qCEMSkrEYxc0lSP_VJHLdFyi,Dolphin Dive Technology Half Page.pdf,application/pdf
14o9raOM6V5qwB0S_NfOpCcm2IMyJUTjA,InspiringLab.pdf,application/pdf
1yc_krWDM5FlrtCAg_qsT2myrcDg2vMt2,Programiz (BACK COVER OUTSIDE).pdf,application/pdf
1dl9tFASpIU6ace4KRiwTaZ1t5AZDPEbA,Bhoos (BACK COVER INSIDE).pdf,application/pdf
1YwgEuj_EmO-D4U5_fj8Yu4FcnLlnTDIK0LMQqxJ0VBc,Zerone Ad specs,application/vnd.google-apps.spreadsheet
1rFpNQzKuL1MWjJ2X16ngRYakn6E2MG8G,Docsumo.pdf,application/pdf
1_59C1csixj2D9ZYrX7E3y5DP2W541FZd,Campus_Chief.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document
1ARToblxmRkop0usIfAi5SCLNPKqeV-Ji,Certificate.xlsx,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet
1yay1tP5n5Z9GpgvG6HbJTooxygrJM01B,~$Certificates.xlsx,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet
1Uxagsgo_utcESZvCCSlcmy1-w_p91ro4,Certificates.xlsx,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet
1yMmrkVHV87fklnH5k7e7KSvAl5KjEuYc,LogPoint.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document
1lOgdBPyKD11AMbOLjp9lBpIZPAFp-Aca,~$rtificate - TalkShow.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document
1AdqclGEiPbgdSm9cBNHWRVOTwzL2IcrU,Proposal Draft4.pdf,application/pdf
1PqJdxgzwhewWTrQkx8vvSlwDvE7mLKsY,Proposal Draft3.pdf,application/pdf
1hJeODTukGNjaSto9Vf4q7btlt6VGfH-e,Proposal Draft2.pdf,application/pdf
1D7lEBhACrV7KRAt0frSQ2P2Qi0SlwGjR,EventList.pdf,application/pdf
10l7_sEsJRmIylyZJvmxmJO-sR2YSVatn,Proposal Draft1.pdf,application/pdf
1ZorkMSL6EbOgfc4dHPjVtOp-3zWPpsFL,JUST_FOR_REF.pdf,application/pdf
1nBF7MEeH1x6DZvrEwTknr69sZjugrgHu,Photographer.pdf,application/pdf
109S2Qu1y0jYuuEoW7lTewlHpQMyuuEs9,Volunteer.pdf,application/pdf
1qv6p-0JoXDPlQV-j8lB768rMNNotIWsn,Artboard 4 copy.pdf,application/pdf
1OpN92NbLFUO-PhnF68B3Us3vSK13sdK9,Artboard 4.pdf,application/pdf
1p-OWsGwuDwVKgPcRfKCapmiUGf4N9byd,Untitled-1.pdf,application/pdf
1qKskwH4X_oIunx2NRc28wxUeZw8moaEAYJGbx-wR6uk,Sponsor certificate,application/vnd.google-apps.spreadsheet
1PDBawbZQvwpQCAEOG-aY6zevvFqqr7YW,Vertical banner.pdf,application/pdf
1G3LCUIA4keLHL3kSZF-3-aikOkBcfhq6,PrintingPermit.pdf,application/pdf
1_XGCii4tBFO4nBHKhpcu750cM1CGcOD4,cithorizontalbanner.pdf,application/pdf
1pLms4uWQY0fj_FONytCU-zB0ULU4Fxlt,citverticalbanner.pdf,application/pdf
1N3cvQWBBJ-z05WEKKSC3Cx4APhGtmhrt,Proposall.pdf,application/pdf
1pzPLP21wRtwDnxELj4RW_91qP_Srn75Q,ProposalCheck.pdf,application/pdf
1IFkYzPj6EZvN9vINkZz8kDhgsxO1KuD4,Correction.pdf,application/pdf
1S9B6KTjCIRhx4CYE80TmD4OSJzsQG0Mo,IdeacampProposal.pdf,application/pdf
1CGarrUoToEuHFqkr1W4sWCjTO4DStYVd,Copy of IdeaCamp Proposal.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document
1PviAhDuCL0QVhCGFJNogKbD8URPzPDSACrxQeEyllaE,Press Release,application/vnd.google-apps.document
17mXmJCpmp30ELk0j2KiMWK75iqx4AWoi,locusCupFlex.pdf,application/pdf
1JhRvsNxZIcTbNDNKNHKQTn1DMo6Jjt_M,LOCUS Form.pdf,application/pdf
1lIMP1UlZpp70jr9i9BjbtaOMp9bhCoD1,Campus_Chief.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document
1PDD244-JxmyTJzDjMbjxsUIFFqKzddCG,Content_for_Poster.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document
1PK2mus5Zd0BtyvQUPMHKWRzrAHLL7Rp4,Locus Colors.txt,text/plain
1gRyke1eBBzjCCHTIAkpjUVCTXyUABYGc,Brand Book.pdf,application/pdf
1fomk3XzkaU9m6geSRvoglJKFy4Top2Cu,Brand Book Report.txt,text/plain
1xdTqiCUPichOxIhxeyzpeypXBGDxZnKH,GIT WORKSHOP.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document
1bejU3tOZblfNczng3-P6cDohr0fmAFJK,CR11615.pdf,application/pdf
1Sk-tGbWr2f5D9mT3yLm2F6z_ijVglmqa,Winners.pdf,application/pdf
1IowMyDCIi8sA2aJyYMNstJ_vEnrtwtIn,certs.pdf,application/pdf
1Ho0VZ5-q19XgjVgC6TByouHWJrV9HCcP,Photographer.pdf,application/pdf
1ys1qP_gTvJpPh9Dn-ewwknVrSzc1xFo9,Volunteer.pdf,application/pdf
1Cq2aRet-5_9Y0J_FXcB3Fs56ABqYX-V1,coupon.pdf,application/pdf
1-G6uiAMSq_fzWp2cmESVSHACHidOK4Df,LOCUS Cup Merged.pdf,application/pdf
1IoGmdb5-qeZPgkjCbgBhdCjZnoREVonH,EditedSponsors.pdf,application/pdf
1PItzLS8L1QVNvMIchgW-EXBcUIxGOSLxzbm9-dw65-k,Captions,application/vnd.google-apps.document
14UBhYVo03R8nXm4YGDRxbX3iZ_sDqfVgglpu1krzZNY,project_winners_2020,application/vnd.google-apps.spreadsheet
1_rgkVzGYFd5UqXIg02RpocPzpbqCY6n9,sponsorship+zerone.pdf,application/pdf
1ZLdSreOJRZBos1iQ7Nz-klAVz32BPSre,Sponsorship details.pdf,application/pdf
1vAs-iY7AS5ccHvYKAONl0ywR6fnnskTv,Zerone Advertisement Specifics.pdf,application/pdf
15WR6RMC8wmIpgDdhuvgsuFRXdMdY8xLB,Partnership Proposal.pdf,application/pdf
1hh7DRwOT8Utgvft9zT7XAesmMbCJfku48pU-tq4RhlE,MoU_Template,application/vnd.google-apps.document
1D1fRsU2ha1fCbxR9AExlFNwDqQhtIgS2uAFb2q2JD3Q,Community Partners Proposal,application/vnd.google-apps.document
1I97D0EaxHyc96d5C0_q9qA2txu-5i7zGNpSn3GwVq-g,Proposed Events List,application/vnd.google-apps.document
1xelsQL-NNekqkDt4YOE442KmvU8TSjxnAp7R73noGKk,Probable Sponsor List,application/vnd.google-apps.spreadsheet
1-hbuujOGFn_ShcAN_dmhuiL4qbmir_V0p6BQ-pcfJTU,Organizer/Volunteer List,application/vnd.google-apps.spreadsheet
1rZeWxExx0MdPO60V7wE5_ne7INY3HK2d20oYuSd8Zkw,Participant Certificates,application/vnd.google-apps.spreadsheet
1t95bIOYZ19WTmsypPTQ3RDKfzW8mG9FHA3iQjRYEE4o,Invited People,application/vnd.google-apps.spreadsheet
1HhKDMDzkJbMVGdUhQEDRhwQZ-DWY-lvz2akYBwE0hO4,LOCUS 2021 Closing Ceremony Schedule,application/vnd.google-apps.document
1VnLDsJvFHkRWoTugcf3r8UK_rbojGY3wLlh0tDtz3OI,Sponsor Announcements,application/vnd.google-apps.document
1DU0wakPjUY0KITqwHX8wlIXsn_ZG42jaDtMeqzlRMq8,LOCUS 2021 Closing Ceremony Schedule to Guests,application/vnd.google-apps.document
16jwMd51RPZb40GiBA8VD2oG9-eML-DmHHdqn2A8TstA,Winners,application/vnd.google-apps.spreadsheet
1OQFMBXp530_xNp3zHkL2CBnbFwEhCs2GBGGOmE2z0Bo,Namelist-Token-of-love,application/vnd.google-apps.spreadsheet
1xpm3jzVjTUctmfUkIgRB4xlWRc4157tkiMRq-Nl3vrI,Winners+Organizers_Typing,application/vnd.google-apps.spreadsheet
1wpGPTsgYRgY7BJ7HjFKnJtvADOzPUcv2vioBP18XAVI,Typing Event Summary,application/vnd.google-apps.document
1riJk_shXwUGPGiAjWh7iGqp27nF_xkdy,Leaderboard of Bhoos Typing COmpetitiion.xlsx,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet
11NO0vBMzeX_uMADZ-sjtmJzVm2n0gGZ3,Programiz LOCUS 2021 Typing Competition (Responses).xlsx,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet
1koS8Xeuvgz5iRJ425nNUQIFzncxQUQRU,Typing Comp. Group Division.xlsx,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet
1dFv09ed6lNV6xHQ4o-VOiIDdCuc4NEQ2,Programiz LOCUS 2021 Typing Competition (Responses).xlsx,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet
1IPoJCzRDDME33JkCJAXpdwq87fR4iFS6,codejam-proposal.pdf,application/pdf
1Zxme67s3JTqrydwzNA-HekiCPEvo5l1Q,CodeJam Proposal_UPDATED-GS.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document
1-QE5q15iiOy3oLYjPmoRotIAMFx-kAo_,CodeJam Proposal_UPDATED.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document
1GWHI5gw4lGNpKHdcJMGngTlOkjGnar26,CodeJam_Proposal.pdf,application/pdf
1yGJLUfD9ff6ikAxJoV7DhcKiq26_BL3yyD41laT0rlA,Codejam Proposal,application/vnd.google-apps.document
1WxQa8GfctZn-TGxCwIe4RY_9IrKtxJro,Hack-a-Week.pdf,application/pdf
1AYMQ4nPeeZyLUlcRhba6UcQ0A84gRy5LAR7oaChOeF0,Questions,application/vnd.google-apps.spreadsheet
1lO4V2A9FY96___nSRW2MWxcr4vXTd_TdTYrFozWKCMI,HFCYG_winners+organizers,application/vnd.google-apps.spreadsheet
1HFVDsmN35GEtu_oeh5e7y3u8vSDlBPCiCxZzbNygJlE,HFCYG Event Summary,application/vnd.google-apps.document
1rR0yGTX9jwX9SO6PeAbJiLADupK_ETiRaMi_PxOMAb8,How Fast Can You Google (Responses),application/vnd.google-apps.spreadsheet
1fyeWtf_9neSaP0EEvLakLTW1T-rdp2K8hy6FyjftFLc,Event Coverage,application/vnd.google-apps.document
1ZSDm4HXdGYTbkRwdoFn72x-h3k8JhkOXEDHljl-bDkw,Obligations for HFCYG,application/vnd.google-apps.document
199CxxpYNYxYcPLZKWoVXqfvZURhh4xPdGgS-_8o0MgY,draft_question,application/vnd.google-apps.document
1B9VujRcFZhNNvzEg91CT7zdGzsApohRvbS4w1fNOvqw,Letter_HFCYG,application/vnd.google-apps.document
1Ni1Rky92s-bqnO4HXjMBdFP41u7ieqAq,Letter_HFCYG.pdf,application/pdf
1UGiRLhEtvCd80w3kgSXH6sAGgVNVMTWF,LOCUS 2021 ROBOWARS RULEBOOK.pdf,application/pdf
1Twh8phTDLfPsWfhR-z1HT1OPZ8Ce8HEi,LOCUS 2021 ROBOWARS RULEBOOK.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document
1q3jAA2ra3OHw4EeOvZH5Sy9mYQUmMsJs,Robowarz Proposal.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document
1J4WLj7qJ7MX9-GfMgTnflPnawjhMQA-n,Quiz_Proposal-min-2021.pdf,application/pdf
1zS32kQi_h-uD7_sWS88bRL2fulSQlVGC,Girl To Code Proposal.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document
1rTJKCh5zMIXRiSv-pqn_pGRX52ZBfL1A,Girl To Code Proposal.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document
1hxRC8S3WrgOiDNkEFPxk7AdFaO5gPV1FP3ZbS_9PKTY,Copy of g2c,application/vnd.google-apps.document
118uoIvkKOdQ2NUhIc0D84nBf0Ju26FX75XVUu0A-uFs,Untitled document,application/vnd.google-apps.document
1NDmPcdo0Nls_SdyOLLZtvpmtzAmdqM_qDQl47ab7yqQ,Registrations,application/vnd.google-apps.spreadsheet
1UlfxOri_YuSZe-bxAZ6bGMLbOc-V-AVf3QfuCGvneEw,Instructors and Volunteer List,application/vnd.google-apps.spreadsheet
1Z3uftjOkE0DLKRkeUohT869dPCz1IqsK,Components.xlsx,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet
1TJV8O7X3yzKz8NJqSPnSNheGfExDw5IG7sroRiqTO5U,Hardware Fellowship: Registration (Responses),application/vnd.google-apps.spreadsheet
1v7sH682_W1qKc9ESlyuW0htvVPrv3wWTY4KNVPRPJLg,Certificate List: Hardware Fellowship,application/vnd.google-apps.spreadsheet
1GMjKR-ebXadxAvbt2ZB2w3USNFH6TYv8rMhHuAPz2dM,Price List,application/vnd.google-apps.spreadsheet
1pX1eLlCLwCtugS3EK-cJ0UYmQOwf9hyl,component-list.xlsx,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet
1H_P7XMHK1mejKvpVoaOCDgrk1MhGTySNQ--OI0Tg9JQ,Robotics MoU,application/vnd.google-apps.document
1ZyHBLVjtg-fOvsCdL0pt--qGxjPSAsWzO0584HBMRx4,Untitled document,application/vnd.google-apps.document
1uAu00eN5mX5HRDm2jsQuV5ws-t5fFcPls9H_zPSgJ8o,Robotics Club Information Form (Responses),application/vnd.google-apps.spreadsheet
1kk8v6ZtFqH8F3AOK4dopRiiBrZsshOV0,CIT_Proposal_2021.pdf,application/pdf
1yS19zBdE1Yl2SaCNoIO5KTDqdIuccGe9,Codecamp Proposal Final.pdf,application/pdf
1mYyWoTb6e6Yi7UgW34NN6PBg8KELQit4,Codecamp Proposal Updated.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document
1jGac-mIzcLRk42xtUJbljZs1lXr_O-gVAKwQAuOzjZQ,Codecamp Proposal,application/vnd.google-apps.document
1ELaQ1RFaLd3TR-FGeH24W_MwGkFVQYol,AI Competition Proposal_UPDATED.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document
1DnDOZE2SCdGHb4CCpJz95aIO9_jbnsAO,AI Competition_Proposal.pdf,application/pdf
1H89aMB0Q15aOUPuXHCZptojojHYAjMQM,AI_front page.pdf,application/pdf
1hn4U7W9HUacmK04HiAlPB-xtrDhxws-rptGYzcSLQG4,Copy of Dronacharya Registration Form (Responses),application/vnd.google-apps.spreadsheet
1Fq4-nslcQ_I9d_cgUln-d1sEa05FcM7b,Dronacharya Proposal.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document
1MD64LdUP1ZgTG2r_LCxkCdsWGqQvnWCTTZgXt-bnW8M,Locus_cup_proposal_2023,application/vnd.google-apps.document
1XnYu6Y5ApQ-tnYufRwp8gFaLU4Sr8pe0lWe-xm7jm-4,LOCUS CUP Marketing Companies,application/vnd.google-apps.spreadsheet
10Ht8z3p4LxLns61oInc4v-Kvk3a5j3r2Ch15wUpzBnk,Proposal_LOCUSCUP2021,application/vnd.google-apps.document
1TdtGGiSW2qPaza1OgFejA49Y86lXSc0R8rqJ865-JuI,LOCUS CUP FINALISTS,application/vnd.google-apps.document
1T68BGDrU0300DYM3DbvH4k10BRBT4x1L,Proposal_LOCUSCUP2021.pdf,application/pdf
1zKbGSXI5nv31dEcXqZrag5Ig9nwj73d6,LOCUSCup Proposal.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document
1eGyyuBHcWOOmwmPl_xUO3D5X6gvqZCUU,LOCUSCup Proposal.pdf,application/pdf
1eBS-Rwzye1mplcj9Vv4hgz7lwGEmD2li1BW-B5SpgcY,Proposal,application/vnd.google-apps.document
19YQjI-V5eP4Zz8Rj-QQUWhQSe8-1Hb8yxTt2ZW3JDzo,Theme release schedule,application/vnd.google-apps.document
1SbyoKiqV4KIwF1qVph7fkETJNNXCxo7Sb6TlORBNk-E,Untitled document,application/vnd.google-apps.document
1-FysxHSdE0TWJoWcG988YGqMk8gvvqaP,Theme release schedule.pdf,application/pdf
1rbWqk1Zf3gKijJMP9pEkNQU9UIPla5l34i2_JA9dChI,Probable Schedule for the Theme Release event,application/vnd.google-apps.spreadsheet
13Wtl3JhkK6Zo1xTxNyfXSnesTFlW2Rb9C7uchEtXx24,Theme draft,application/vnd.google-apps.document
1UgM5DiARXWA1-9_akGkvEo0ofrE4Jdp8E5esTkXDbJ0,LOCUS 2021 Project Registration Form (Responses),application/vnd.google-apps.spreadsheet
123diGnZ92Tnce0el2an1pTuGfCYTfoLBX4g1gkNgb9w,LOCUS 2023 Project Guidelines,application/vnd.google-apps.document
1inrGeF2xP8Y9e2igBbwDknyxUaAdEBTo,LOCUS 2023 Project Guidelines.pdf,application/pdf
1X9f015z0AyAfuPRwv9PlJE-uhAFq4hMLiRYxLDwUSZk,Project_Confirmation,application/vnd.google-apps.document
1k00tPuog9Gg3_fmA0HBQpBRfxLbpSbYp4SfvD6bBH_E,LOCUS Past Projects with description/objectives,application/vnd.google-apps.spreadsheet
1pPWbNH6vssHVZEozQWCCW7fCvRr9JJ0ly1NYGEhhdqY,Project with details,application/vnd.google-apps.spreadsheet
1b5QzOf328eyL_HwQ95zMjkB-HB_Z6UNJz6w2pdp6bUE,LOCUS 2021 Project Guidelines,application/vnd.google-apps.document
1oTPFwUzFP-Tyr0DQrGM86MbyuDCfslSShFPzEFnlVOs,locus 2020 projects,application/vnd.google-apps.spreadsheet
1wcii8U8hZFDVprUFed-DojoybFLUaZjF,IdeaCamp_Full.pdf,application/pdf
1r7ty1WDuLQ6p7Afz5dKo7skw3tAwQb0u,IdeaCamp Proposal with pics.pdf,application/pdf
1kCqD31-NsWCQBJX5O2jiB65jz1mpBEa1,IdeaCamp Proposal.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document
1HkH1bySamzuBrhGM59XHXajN9r6GU9MS,IdeaCamp_Proposal.pdf,application/pdf
1kk7Af8C6GmzIVz1Fj3js4rFff1UWAL8V,Ideacamp_frontpage.pdf,application/pdf
1i9uVRIGOP6PT2rJEtidXBzp-2ZWnVpiE,Copy of Letter Format LOCUS.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document
1LJvk1KLUqgGWy0ntKPyeEv-l5rMXDEbyqTwzxF9x9kM,Workshop on Quantum Computing review form (Responses),application/vnd.google-apps.spreadsheet
1jeT8-dVsSwCHeemPPXOJ2EjOmDlnOlIszGksbQbd5D8,Workshop-Syllabus-Instructors,application/vnd.google-apps.spreadsheet
12PXoo6BSIQ-v5-JZyI8SU_bfDf7mbDKaGJgVK-niqIQ,QC Workshop Unique ID,application/vnd.google-apps.spreadsheet
10w4UXmRGWMXsFFTEEIInEbB6h_LFrTztdMD80wld_bU,Formal Anouncement,application/vnd.google-apps.document
1SshjS5tjqs7ybdKnT84-_O31Nnyl93Tt,Software_Fellowship_Syllabus_2021.pdf,application/pdf
1qWqPm0Sk7d5YLPUmcVuHDxG1sNHGgwiw8SHTD_Nhkq8,Sponsor Proposal,application/vnd.google-apps.document
13rOhOo-N93i3w9HnPlKbXXnrtRGyH3UEdTrllDsHvK0,Certificate List: Basics of Hardware,application/vnd.google-apps.spreadsheet
1Ilgzp3uEB32ytROIZVBIbXle-wYmP2b_4B4CS5L1APM,Event Summary,application/vnd.google-apps.spreadsheet
1pVrVFgJmdP7dgbk_M7aDEXhHdKEUvmBT,Letter_Talk Shows.pdf,application/pdf
1Bd4Z_ayFvObG_lmAOajY2iq3UHx9SPykE4MTRhpNr5w,Letter_Talk Shows,application/vnd.google-apps.document
1Kzr22959nsYZnoerJlFiiun-NtdTBVhP,MATLAB Day-3 Attendance.csv,application/vnd.ms-excel
1WVWKCxsFok-DGG4Jjx9jt4K0L2iT-gNS,MATLAB Day-5 Attendance.csv,application/vnd.ms-excel
1Wd9zYES83RDWFLKFKDjdk34I1Do5lDLa,MATLAB Day-4 Attendance.csv,application/vnd.ms-excel
1BzBK-BvUirjMonEhUaVf8_iWt-Rw1dCt,MATLAB Day-2 Attendance.csv,application/vnd.ms-excel
1vWOIxy9SCdh4bZSyqdvn82gNQPo3AVck,MATLAB Day-1 Attendance.csv,application/vnd.ms-excel
1sxClSVNdjZoXVmkhPbTmcFRu0fzi-rPjO7sMrou0DMU,Matlab Registration (Responses),application/vnd.google-apps.spreadsheet
10v4GfEgfau2uJKVQ9onhXLzGxxXc4PZP,Matlab Syllabus.pdf,application/pdf
1S7tS3KIIHhSwDr96ZGY2lCu_c9eaOy9Cg4_hoqiZeYU,Matlab Syllabus,application/vnd.google-apps.document
1xcq4KlO7a6urISxpoWCRYGahwW0jiwMn,Git Workshop Assignment Guidelines.pdf,application/pdf
1pu7LZODFJfmkCLwlUeNHxVTuSPjpKysg,Git Workshop.pdf,application/pdf
1fx_n47IPxLW6qYw63VhVqreE7VaOcoMj,github-git-cheat-sheet.pdf,application/pdf
15Hp4e9CRqT8Surr0u4WW6ymqEI7HQCth,Git_Installation_Guide.pdf,application/pdf
1asNj4RGXfJgtapHndRgltBi4DC06BItR,README.pdf,application/pdf
1dMC3zVb4wPmw_CKy05C0DtS8uuf0DkZzTzVc59bV7es,Press Release,application/vnd.google-apps.document
1vcBzEcnt6IwNKLLlhP6kiqqDc8xlla80P4DGfqhegjE,Event Details: RoboCup,application/vnd.google-apps.document
1JULyWQRl-j_9aQTUd29Z8RJOT6loXzma,Basics of Hardware_ Assignment 3.pdf,application/pdf
1IF3XPs3B1hN7qDn8HmwDeXED3mq2hGMe,Basics of Hardware_ Assignment 2.pdf,application/pdf
17pCbTuKJglrKJvNX3NqZq3qlyo2b8djP,Basics of Hardware_ Assignment #1.pdf,application/pdf
1NN2_fhhBF-YPC521b9Sdq-SatqjSM3GR,final-ckt.pdf,application/pdf
1jVed_RKffIih3Pym5zUPZ6PVk2qecGvD,Basics of Hardware_ Assignment 4.pdf,application/pdf
1BqsY6xMlkApd0vEg5lGEwbm6teGyyhro,Basics of Hardware_ Assignment 5.pdf,application/pdf
1RtP7JaLgUz_7dLPx8m6qgErZ2lRZNOERHPf3VfKHexg,Event Details: Hardware Fellowship,application/vnd.google-apps.document
1Klhtd56tj6KpCxi3Pa7Myv_Edx96H5av,component-list.xlsx,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet
1rhlzsyBmr-BSdQxpJIzzj4teAF9WX-eT,LOCUS Form.pdf,application/pdf
1bgksVRPZWbUgmvdNDBlBPT-UQ9sQsj7b-aul-DTSH14,Locus Cup expenses ,application/vnd.google-apps.spreadsheet
1fG0VH_b7-5eeRspgfSEvQc7Unj5g8Z6y143kLvi6Qbs,Expenses,application/vnd.google-apps.spreadsheet
1G-mSbNKanIzXIWZofP8fOkLDvxNNofJGj_kXEZ4pvtY,goal sheet,application/vnd.google-apps.spreadsheet
1hMqraRRptk792PbMcR-NjQP_0OQJAAuF,HFCYG-Final_round_score.pdf,application/pdf
1E4yc-8KS9dZt9hvxPrrXKG6YvrETiCF8,HFCYG-Round-1_score.pdf,application/pdf
11Fh-zmllnDIbaoCNNwn1w_AnDR-m8C0H8CXQj7r14gU,Programiz_Pro,application/vnd.google-apps.spreadsheet
1DqeGmVdk8hZCezBvlxPvz-oslg-yyNLK,Gaming Sponsorship Proposal.pdf,application/pdf
1ReR_pSGnYBU37zaHgO6jCRF4d4l4VgKOtwmfoEVw4pM,Gaming Sponsorship Proposal,application/vnd.google-apps.document
1hUKGpKKc3BmSg3I-K-99rYyi0FVR0sfe,PUBG sponsorship draft.pdf,application/pdf
1E0KNavPHQthlEsf4Gzl6Fq0R7nlB97_PkLjJvWkhJ8I,LOCUS PUBG Rulebook,application/vnd.google-apps.document
1UR_o9ZDtpKREHCjE7sRcw-mqzgEVCSdsHMynm-Kct9U,Gaming Possible Sponsors List,application/vnd.google-apps.spreadsheet
1S6133aGAFnh1j2iRmPra8mXvVmRY_TgI,Banking Details .pdf,application/pdf
179-Id4-2ntiQXj4VeU3X38UIf43iMAPhMoQDxiWpa8E,PUBG sponsorship draft,application/vnd.google-apps.document
1iMnxxtfPHqTyBopy6giSwQSOo0NYJoYFxB4PYga2Sds,Banking Details ,application/vnd.google-apps.document
15UgL9w0o5gwzdqkCisBXqHdpGn_tkFhycVrNKaH57c4,Event Details,application/vnd.google-apps.document
1EfNt5vQ9vlGDfj91vw50m1IYwantT9nul0XNk3BOz78,Interview_Question,application/vnd.google-apps.document
1SMpe7XI0QUM-8nA29-dd0lV3yXP7DvocOshJ-Dt3jAE,LOCUS Minor Project Registration Form (Responses),application/vnd.google-apps.spreadsheet
1_UC82uwWwDw5DkGJLCz0ozZ1KjARkB9i,Send_Money_2026-08-07_2026-08-07_19_23_39 - Bibhu Gautam.pdf,application/pdf
